manufacture_year,mileage_km,engine_cc,fuel_type_enc,transmission_enc,usd_pkr,make_enc,model_enc
2018,41038,2800.0,2,1,121.03,15.582216036861638,16.39745756354409
2022,93657,1600.0,0,1,203.74,15.738263093974584,15.844816762740978
2015,28549,660.0,0,0,104.24,15.361645422648705,15.149124925144106
2022,141869,1500.0,0,1,203.74,15.582216036861638,15.30362924123614
2022,30492,1300.0,0,1,203.74,15.582216036861638,15.30362924123614
2017,125000,1600.0,0,1,105.49,14.689538551572547,15.350865791738
2019,109000,1500.0,1,1,149.69,15.361645422648705,15.581728474180032
2021,160000,1500.0,0,1,162.29,15.361645422648705,15.14411735858117
2022,57094,2000.0,0,1,203.74,15.53212936554385,15.705720405742982
2015,116092,1600.0,0,1,104.24,15.582216036861638,15.358359962182487
2017,82029,1800.0,0,1,105.49,15.361645422648705,15.516425399356564
2015,71180,660.0,0,1,104.24,15.249459269354036,15.087561993525611
2017,78533,2500.0,1,1,105.49,15.582216036861638,16.474833326661443
2021,4957,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2019,112335,1300.0,0,1,149.69,15.582216036861638,15.358359962182487
2016,60685,1800.0,0,1,104.65,15.361645422648705,15.516425399356564
2019,126709,1300.0,0,1,149.69,15.361645422648705,15.14411735858117
2018,99000,1600.0,0,1,121.03,15.582216036861638,15.358359962182487
2021,91524,1500.0,0,1,162.29,15.361645422648705,15.14411735858117
2018,130095,1300.0,0,1,121.03,15.582216036861638,15.358359962182487
2022,30571,1200.0,0,1,203.74,14.689538551572547,14.89805942031078
2020,177466,2000.0,0,1,161.28,15.759401624594304,15.778089894916285
2016,132000,1800.0,0,1,104.65,16.13255808077877,16.33775092873487
2017,277565,1000.0,0,0,105.49,14.689538551572547,14.788997292072693
2022,18688,2500.0,0,1,203.74,15.759401624594304,15.956837619893214
2015,133787,2400.0,0,1,104.24,15.361645422648705,15.250595321348806
2016,110000,1500.0,0,1,104.65,15.361645422648705,15.14411735858117
2016,92000,1300.0,0,1,104.65,15.582216036861638,15.358359962182487
2017,199900,1500.0,1,1,105.49,15.361645422648705,15.581728474180032
2017,124000,1000.0,0,1,105.49,14.689538551572547,14.89805942031078
2022,22000,1000.0,0,1,203.74,15.53212936554385,14.853586854373507
2016,200000,3000.0,0,1,104.65,16.13255808077877,16.858897970852247
2022,47471,1000.0,0,0,203.74,15.134372535179956,14.637464886059618
2019,64000,1500.0,0,1,149.69,15.361645422648705,15.14411735858117
2020,71000,1800.0,0,1,161.28,15.361645422648705,15.516425399356564
2022,34893,1000.0,0,1,203.74,14.689538551572547,14.788997292072693
2022,32000,1600.0,0,1,203.74,15.582216036861638,15.358359962182487
2017,76000,1000.0,0,0,105.49,14.689538551572547,14.733813331245617
2018,128000,1300.0,0,0,121.03,15.582216036861638,15.358359962182487
2020,66000,2700.0,0,1,161.28,15.582216036861638,17.034541540555878
2021,40000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2019,86500,1200.0,0,1,149.69,16.13255808077877,15.728449925177813
2021,62632,2000.0,0,1,162.29,15.759401624594304,15.778089894916285
2019,54162,1500.0,0,1,149.69,15.361645422648705,15.354131830284432
2020,79048,2000.0,0,1,161.28,15.53212936554385,15.705720405742982
2021,87000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2015,114000,660.0,0,1,104.24,14.689538551572547,14.78798076906705
2017,68000,1300.0,0,0,105.49,14.689538551572547,14.89805942031078
2021,79000,1000.0,0,0,162.29,14.689538551572547,14.733813331245617
2020,45000,660.0,0,1,161.28,14.689538551572547,14.78798076906705
2021,31000,660.0,0,0,162.29,14.689538551572547,14.78798076906705
2021,150000,800.0,0,0,162.29,14.07644146463031,14.07644146463031
2016,82000,1000.0,0,0,104.65,14.689538551572547,14.788997292072693
2021,87500,1000.0,0,1,162.29,14.689538551572547,14.733813331245617
2018,122000,1300.0,0,0,121.03,14.689538551572547,14.89805942031078
2021,39000,1000.0,0,1,162.29,15.147879956442214,15.533049939829779
2020,25000,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2020,27000,2700.0,0,1,161.28,15.582216036861638,17.034541540555878
2022,10325,2000.0,0,1,203.74,15.53212936554385,15.705720405742982
2022,21700,660.0,1,1,203.74,14.689538551572547,14.788997292072693
2021,13000,1000.0,0,1,162.29,15.147879956442214,15.533049939829779
2022,16000,660.0,0,1,203.74,15.147879956442214,15.027736458277907
2020,30000,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2015,87000,658.0,0,1,104.24,15.147879956442214,15.0619841366009
2021,91000,1000.0,0,0,162.29,15.134372535179956,14.637464886059618
2018,36000,1300.0,0,1,121.03,15.582216036861638,15.358359962182487
2018,62000,1500.0,0,0,121.03,15.361645422648705,15.354131830284432
2018,83200,660.0,0,1,121.03,15.361645422648705,14.957468895774301
2016,66000,796.0,0,0,104.65,14.689538551572547,14.157175401535097
2018,69250,1000.0,0,0,121.03,14.689538551572547,14.788997292072693
2018,100000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2021,28000,1000.0,0,1,162.29,15.582216036861638,15.59824380356483
2020,37410,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2021,50000,1000.0,0,1,162.29,15.582216036861638,15.59824380356483
2021,30000,1000.0,0,1,162.29,15.582216036861638,15.59824380356483
2020,64000,1800.0,0,1,161.28,15.361645422648705,15.516425399356564
2021,30000,1000.0,0,1,162.29,15.582216036861638,15.59824380356483
2020,55500,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2021,76103,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2020,64500,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2018,80000,5700.0,0,1,121.03,15.582216036861638,17.030378401595577
2015,100000,1000.0,0,0,104.24,14.689538551572547,14.733813331245617
2021,73770,1300.0,0,0,162.29,14.689538551572547,14.89805942031078
2022,53000,2000.0,0,1,203.74,15.53212936554385,15.705720405742982
2022,137000,1300.0,0,0,203.74,15.582216036861638,15.30362924123614
2018,110000,1000.0,0,0,121.03,14.689538551572547,14.733813331245617
2018,146000,1300.0,0,0,121.03,15.582216036861638,15.358359962182487
2015,149000,1300.0,0,1,104.24,15.582216036861638,15.358359962182487
2020,45000,3000.0,2,1,161.28,15.824594404590345,15.89667941033655
2022,34700,1000.0,0,0,203.74,14.689538551572547,14.788997292072693
2021,81000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2022,172000,660.0,0,1,203.74,15.147879956442214,14.753926335686495
2020,52000,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2020,57000,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2016,54482,1500.0,0,1,104.65,15.361645422648705,15.516425399356564
2021,35000,1000.0,0,1,162.29,15.53212936554385,14.853586854373507
2020,38500,1000.0,0,1,161.28,15.147879956442214,15.533049939829779
2015,165000,1300.0,0,0,104.24,15.582216036861638,15.358359962182487
2022,45500,1500.0,0,1,203.74,15.361645422648705,15.14411735858117
2019,55000,1300.0,0,0,149.69,15.361645422648705,15.14411735858117
2022,19000,1500.0,0,1,203.74,15.361645422648705,15.654800694282587
2021,42000,1000.0,0,1,162.29,14.689538551572547,14.733813331245617
2017,100000,1000.0,0,0,105.49,14.689538551572547,14.788997292072693
2018,90000,1300.0,0,1,121.03,15.361645422648705,15.14411735858117
2018,104000,1800.0,0,1,121.03,15.582216036861638,15.358359962182487
2021,73000,1500.0,0,1,162.29,15.582216036861638,15.30362924123614
2017,86000,1000.0,0,0,105.49,14.689538551572547,14.733813331245617
2018,119000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2016,111636,1300.0,0,0,104.65,15.361645422648705,15.14411735858117
2020,30581,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2018,126547,1500.0,1,1,121.03,15.582216036861638,15.334233160043022
2016,53497,800.0,0,0,104.65,14.689538551572547,14.281462747394901
2017,39065,1300.0,0,0,105.49,15.361645422648705,15.14411735858117
2018,62282,1600.0,0,1,121.03,15.582216036861638,15.358359962182487
2022,51952,1800.0,0,1,203.74,15.582216036861638,15.358359962182487
2018,100000,1300.0,0,0,121.03,14.265450147182026,14.288799811411122
2016,180000,1500.0,0,1,104.65,15.361645422648705,15.14411735858117
2016,200000,1000.0,0,0,104.65,14.689538551572547,14.788997292072693
2022,40000,2800.0,2,1,203.74,15.582216036861638,16.39745756354409
2022,42000,800.0,0,0,203.74,14.689538551572547,14.281462747394901
2021,39000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2020,65000,1300.0,0,1,161.28,15.361645422648705,15.14411735858117
2022,100005,1300.0,0,0,203.74,15.582216036861638,15.30362924123614
2015,99126,1300.0,0,1,104.24,15.582216036861638,15.358359962182487
2017,89340,1800.0,1,1,105.49,15.582216036861638,15.785613749199268
2019,44797,1600.0,0,1,149.69,16.7036015753458,16.762075698649106
2022,114000,660.0,0,1,203.74,14.689538551572547,14.78798076906705
2021,46000,660.0,0,1,162.29,15.147879956442214,15.027736458277907
2018,90000,1500.0,0,1,121.03,15.361645422648705,15.14411735858117
2018,63000,1000.0,0,1,121.03,15.582216036861638,15.105351411289421
2018,33000,800.0,0,0,121.03,14.689538551572547,14.281462747394901
2021,37000,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2022,56000,2000.0,0,1,203.74,15.843620348029951,15.827867456030253
2022,75000,1000.0,0,0,203.74,14.689538551572547,14.733813331245617
2018,90000,1300.0,0,1,121.03,15.361645422648705,15.14411735858117
2021,72000,1000.0,0,1,162.29,15.582216036861638,15.59824380356483
2022,55000,1500.0,0,1,203.74,15.361645422648705,15.516425399356564
2021,41000,1490.0,0,1,162.29,15.618423127273212,15.628031248395956
2021,92000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2018,105000,1300.0,0,0,121.03,14.689538551572547,14.89805942031078
2015,103000,1000.0,0,1,104.24,15.582216036861638,15.105351411289421
2020,60000,2000.0,0,1,161.28,15.53212936554385,15.705720405742982
2018,100000,1500.0,1,1,121.03,15.361645422648705,15.581728474180032
2021,52000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2018,86000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2021,71000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2022,22000,2000.0,0,1,203.74,15.759401624594304,15.778089894916285
2020,49000,1000.0,0,1,161.28,15.147879956442214,15.533049939829779
2022,45000,1500.0,0,1,203.74,15.361645422648705,15.14411735858117
2020,137000,1000.0,0,1,161.28,15.582216036861638,15.33093305799946
2018,80000,1300.0,0,1,121.03,15.582216036861638,15.358359962182487
2017,149520,1800.0,0,1,105.49,15.361645422648705,15.516425399356564
2015,74000,1000.0,0,0,104.24,14.689538551572547,14.733813331245617
2020,70000,660.0,0,0,161.28,14.689538551572547,14.78798076906705
2021,41000,1000.0,0,1,162.29,15.582216036861638,15.59824380356483
2021,62900,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2020,70000,1000.0,0,1,161.28,14.689538551572547,14.733813331245617
2017,123000,796.0,0,0,105.49,14.689538551572547,14.157175401535097
2016,40000,1000.0,0,0,104.65,14.689538551572547,14.733813331245617
2016,66000,1500.0,1,1,104.65,15.361645422648705,15.581728474180032
2016,79000,1300.0,0,0,104.65,15.361645422648705,15.14411735858117
2020,84000,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2020,120600,1500.0,0,1,161.28,15.582216036861638,15.30362924123614
2020,44000,1000.0,0,0,161.28,14.689538551572547,14.78798076906705
2015,84000,1600.0,0,1,104.24,15.582216036861638,15.358359962182487
2017,101000,1300.0,0,1,105.49,15.582216036861638,15.358359962182487
2017,150000,1600.0,0,1,105.49,15.582216036861638,15.358359962182487
2022,81200,1000.0,0,0,203.74,14.689538551572547,14.733813331245617
2022,65705,1300.0,0,1,203.74,15.582216036861638,15.30362924123614
2016,109000,1800.0,0,1,104.65,15.361645422648705,15.516425399356564
2021,83000,1598.0,0,1,162.29,15.582216036861638,15.358359962182487
2021,45000,1500.0,0,1,162.29,15.361645422648705,15.354131830284432
2022,58751,1598.0,0,1,203.74,15.582216036861638,15.358359962182487
2016,54985,1500.0,0,1,104.65,15.361645422648705,15.516425399356564
2022,93757,2700.0,0,1,203.74,15.582216036861638,16.39745756354409
2021,71410,2000.0,0,1,162.29,15.759401624594304,15.778089894916285
2022,59931,2800.0,2,1,203.74,15.582216036861638,16.213552174451078
2022,53593,1000.0,0,1,203.74,15.582216036861638,15.165652974498657
2021,54000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2019,83000,1300.0,0,1,149.69,15.582216036861638,15.358359962182487
2016,150000,1300.0,0,0,104.65,15.582216036861638,15.358359962182487
2021,41000,1500.0,0,1,162.29,15.361645422648705,15.14411735858117
2022,50500,1500.0,0,1,203.74,15.582216036861638,15.30362924123614
2016,125000,1300.0,0,1,104.65,15.582216036861638,15.358359962182487
2021,67336,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2020,113176,1600.0,0,1,161.28,15.582216036861638,15.358359962182487
2021,115906,3500.0,0,1,162.29,15.53212936554385,15.799661022635059
2016,96607,1600.0,0,1,104.65,15.582216036861638,15.358359962182487
2020,84648,1000.0,0,1,161.28,15.147879956442214,15.533049939829779
2016,79525,1800.0,0,1,104.65,15.361645422648705,15.516425399356564
2022,6234,1500.0,0,1,203.74,15.618423127273212,15.628031248395956
2022,35000,1500.0,0,1,203.74,15.582216036861638,15.30362924123614
2017,91550,1000.0,0,1,105.49,15.582216036861638,15.165652974498657
2020,172000,1300.0,0,1,161.28,15.361645422648705,15.14411735858117
2018,129000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2021,71000,1200.0,0,1,162.29,15.361645422648705,15.14411735858117
2019,23000,796.0,0,0,149.69,14.689538551572547,14.157175401535097
2021,95000,1000.0,0,0,162.29,14.689538551572547,14.733813331245617
2019,70000,800.0,0,0,149.69,14.689538551572547,14.206736429944861
2021,117420,658.0,0,1,162.29,15.147879956442214,15.06041390500872
2018,24733,1300.0,0,0,121.03,15.361645422648705,15.14411735858117
2017,90000,1300.0,0,1,105.49,15.582216036861638,15.358359962182487
2015,115000,1800.0,0,1,104.24,16.13255808077877,16.33775092873487
2021,68000,660.0,0,1,162.29,14.689538551572547,14.728490260562266
2017,75000,660.0,0,1,105.49,14.689538551572547,14.728490260562266
2016,114750,1500.0,1,1,104.65,15.582216036861638,15.46043061234702
2021,6500,660.0,0,1,162.29,15.147879956442214,15.203244234811887
2017,70000,796.0,0,0,105.49,14.689538551572547,14.157175401535097
2020,67000,1800.0,0,1,161.28,15.582216036861638,15.358359962182487
2016,57000,796.0,0,0,104.65,14.689538551572547,14.157175401535097
2018,119000,1800.0,0,1,121.03,15.582216036861638,15.358359962182487
2017,75035,1800.0,0,1,105.49,15.361645422648705,15.516425399356564
2022,89000,1500.0,0,1,203.74,15.36643805328055,15.36643805328055
2018,92000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2022,35600,1500.0,0,1,203.74,15.361645422648705,15.354131830284432
2015,129000,1800.0,0,1,104.24,15.582216036861638,15.358359962182487
2015,125,1300.0,1,1,104.24,15.361645422648705,15.129534925777472
2018,85000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2018,91000,1800.0,0,1,121.03,15.582216036861638,15.358359962182487
2015,100000,1500.0,1,1,104.24,15.582216036861638,15.334233160043022
2022,58415,660.0,0,1,203.74,15.147879956442214,15.027736458277907
2022,31142,660.0,1,1,203.74,14.689538551572547,14.788997292072693
2019,48000,1800.0,0,1,149.69,15.361645422648705,15.516425399356564
2016,94500,1300.0,0,0,104.65,15.361645422648705,15.14411735858117
2020,59000,1000.0,0,1,161.28,15.147879956442214,15.533049939829779
2022,48000,2800.0,2,1,203.74,15.582216036861638,16.213552174451078
2021,84300,1600.0,0,1,162.29,15.582216036861638,15.358359962182487
2020,90000,1600.0,0,1,161.28,15.582216036861638,15.358359962182487
2021,100000,1490.0,0,1,162.29,15.618423127273212,15.628031248395956
2015,85000,660.0,0,1,104.24,15.147879956442214,15.06041390500872
2021,151000,1000.0,0,0,162.29,15.134372535179956,14.637464886059618
2022,16500,1500.0,0,1,203.74,15.134372535179956,15.789309247054865
2015,176000,1300.0,0,1,104.24,15.582216036861638,15.358359962182487
2022,7000,660.0,0,1,203.74,15.147879956442214,15.0619841366009
2021,16500,3500.0,0,1,162.29,15.53212936554385,15.799661022635059
2021,26000,1000.0,0,1,162.29,15.582216036861638,15.59824380356483
2022,21000,1300.0,0,1,203.74,15.582216036861638,15.30362924123614
2022,36000,2000.0,0,1,203.74,15.53212936554385,15.705720405742982
2020,20000,2700.0,0,1,161.28,15.582216036861638,17.034541540555878
2021,39000,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2021,35000,1500.0,0,1,162.29,15.361645422648705,15.354131830284432
2018,79500,1300.0,0,0,121.03,14.265450147182026,14.288799811411122
2017,15500,660.0,0,1,105.49,15.361645422648705,15.149124925144106
2018,133300,660.0,0,1,121.03,14.689538551572547,14.728490260562266
2021,67000,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2019,71000,1000.0,0,1,149.69,14.689538551572547,14.89805942031078
2022,24100,1500.0,0,1,203.74,15.361645422648705,15.14411735858117
2022,50000,660.0,0,0,203.74,14.689538551572547,14.78798076906705
2021,49000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2020,118000,1300.0,0,1,161.28,15.582216036861638,15.30362924123614
2022,54400,1000.0,0,0,203.74,15.53212936554385,14.853586854373507
2021,36000,1500.0,1,1,162.29,15.361645422648705,15.581728474180032
2017,88700,1800.0,1,1,105.49,15.582216036861638,15.796740208553862
2021,39223,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2015,185000,1500.0,0,0,104.24,15.361645422648705,15.14411735858117
2021,49000,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2021,35000,1300.0,0,1,162.29,15.361645422648705,15.14411735858117
2015,90000,660.0,0,1,104.24,15.249459269354036,15.087561993525611
2018,66000,1800.0,0,1,121.03,15.582216036861638,15.358359962182487
2018,94000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2018,75150,1300.0,0,1,121.03,15.361645422648705,15.14411735858117
2021,66000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2022,38700,660.0,0,1,203.74,15.147879956442214,15.027736458277907
2018,90166,1800.0,1,1,121.03,15.582216036861638,15.785613749199268
2020,42000,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2020,82000,660.0,0,1,161.28,14.689538551572547,14.78798076906705
2017,115000,1500.0,1,1,105.49,15.361645422648705,15.462925634429347
2021,76500,1000.0,0,0,162.29,15.134372535179956,14.637464886059618
2021,40000,1800.0,1,1,162.29,15.582216036861638,15.358359962182487
2018,97000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2022,40000,1000.0,0,0,203.74,14.689538551572547,14.733813331245617
2020,57000,1500.0,0,1,161.28,15.582216036861638,15.30362924123614
2018,60000,1000.0,0,1,121.03,15.582216036861638,15.165652974498657
2015,139000,660.0,0,1,104.24,15.147879956442214,15.0619841366009
2021,42000,660.0,0,0,162.29,15.147879956442214,15.123492432780342
2016,143000,1800.0,0,1,104.65,15.361645422648705,15.516425399356564
2020,119000,1000.0,0,1,161.28,15.582216036861638,15.33093305799946
2021,40000,1300.0,0,1,162.29,15.582216036861638,15.30362924123614
2021,60000,1800.0,0,1,162.29,15.582216036861638,15.358359962182487
2018,125,800.0,0,0,121.03,14.689538551572547,14.157175401535097
2017,72000,1300.0,0,0,105.49,15.361645422648705,15.14411735858117
2016,63900,1300.0,0,0,104.65,15.361645422648705,15.14411735858117
2017,187000,1000.0,0,1,105.49,15.582216036861638,15.105351411289421
2022,57500,1200.0,0,1,203.74,15.361645422648705,15.14411735858117
2019,49862,1000.0,0,0,149.69,14.689538551572547,14.733813331245617
2015,110000,1000.0,0,0,104.24,14.689538551572547,14.733813331245617
2022,11000,2000.0,0,1,203.74,15.53212936554385,15.705720405742982
2022,48000,1500.0,0,1,203.74,15.361645422648705,15.14411735858117
2021,30000,1800.0,0,1,162.29,15.582216036861638,15.358359962182487
2021,94450,1000.0,0,1,162.29,15.582216036861638,15.33093305799946
2019,93000,1300.0,0,0,149.69,15.361645422648705,15.14411735858117
2017,87200,1500.0,0,1,105.49,15.361645422648705,15.516425399356564
2022,51000,996.0,0,1,203.74,15.582216036861638,15.33093305799946
2015,92000,1800.0,0,1,104.24,15.361645422648705,15.516425399356564
2022,25000,660.0,0,1,203.74,15.147879956442214,15.203244234811887
2022,74400,2000.0,0,1,203.74,15.759401624594304,15.778089894916285
2019,85500,1300.0,0,0,149.69,14.265450147182026,14.288799811411122
2018,84000,1000.0,0,1,121.03,15.582216036861638,15.105351411289421
2021,62000,1500.0,0,1,162.29,15.582216036861638,15.30362924123614
2018,43000,796.0,0,0,121.03,14.689538551572547,14.157175401535097
2017,118000,1300.0,0,0,105.49,15.361645422648705,15.14411735858117
2021,29500,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2020,82000,1500.0,0,1,161.28,15.361645422648705,15.14411735858117
2018,91000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2015,145000,1800.0,0,1,104.24,15.582216036861638,15.358359962182487
2021,63500,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2020,110000,1800.0,0,1,161.28,15.582216036861638,15.358359962182487
2021,66000,1500.0,0,1,162.29,15.361645422648705,15.354131830284432
2022,68000,1300.0,0,1,203.74,15.582216036861638,15.30362924123614
2022,69000,1200.0,0,1,203.74,14.689538551572547,14.89805942031078
2018,110000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2018,135000,1500.0,1,1,121.03,15.582216036861638,15.334233160043022
2018,89000,1500.0,0,0,121.03,15.361645422648705,15.354131830284432
2019,25000,1000.0,0,1,149.69,15.147879956442214,15.533049939829779
2021,75000,1500.0,0,1,162.29,15.361645422648705,15.516425399356564
2018,89000,1300.0,0,1,121.03,15.582216036861638,15.358359962182487
2020,86000,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2019,38867,796.0,0,0,149.69,14.689538551572547,14.157175401535097
2021,66000,1000.0,0,0,162.29,14.689538551572547,14.788997292072693
2021,26000,1600.0,0,1,162.29,16.7036015753458,16.762075698649106
2021,68000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2021,52450,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2015,65000,1300.0,0,0,104.24,15.582216036861638,15.358359962182487
2017,110000,1300.0,0,0,105.49,15.582216036861638,15.358359962182487
2019,32000,1600.0,0,1,149.69,15.582216036861638,15.358359962182487
2021,46300,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2021,80000,1000.0,0,0,162.29,14.689538551572547,14.733813331245617
2020,36000,660.0,0,1,161.28,14.689538551572547,15.341878377994442
2016,160000,1300.0,0,0,104.65,15.361645422648705,15.14411735858117
2022,76000,2000.0,0,1,203.74,15.53212936554385,15.705720405742982
2021,82000,1200.0,1,1,162.29,15.582216036861638,15.59824380356483
2016,79000,660.0,0,1,104.65,15.361645422648705,14.957468895774301
2022,61000,660.0,0,1,203.74,15.361645422648705,15.044728364011958
2020,81000,660.0,0,1,161.28,14.689538551572547,14.78798076906705
2022,20000,1500.0,0,1,203.74,16.7036015753458,16.762075698649106
2018,110000,699.0,0,1,121.03,15.249459269354036,14.151983508870947
2016,122000,1300.0,0,0,104.65,15.361645422648705,15.14411735858117
2019,133000,2800.0,2,1,149.69,15.582216036861638,16.39745756354409
2015,82959,2700.0,0,1,104.24,15.582216036861638,17.034541540555878
2017,87501,1500.0,1,1,105.49,15.361645422648705,15.581728474180032
2020,43730,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2020,40000,1200.0,1,1,161.28,15.249459269354036,15.71599642538417
2022,54000,1000.0,1,1,203.74,14.689538551572547,15.432634289616946
2022,7106,660.0,0,1,203.74,15.147879956442214,15.203244234811887
2022,61450,1000.0,0,1,203.74,15.582216036861638,15.165652974498657
2019,70000,1300.0,0,1,149.69,14.689538551572547,14.89805942031078
2017,92500,1000.0,0,0,105.49,14.689538551572547,14.788997292072693
2018,25000,1400.0,0,1,121.03,16.13255808077877,16.100719438137933
2022,68500,1000.0,0,1,203.74,15.582216036861638,15.165652974498657
2015,180000,1300.0,0,0,104.24,15.361645422648705,15.14411735858117
2017,127000,1500.0,1,1,105.49,15.582216036861638,15.334233160043022
2021,92000,1300.0,0,0,162.29,15.361645422648705,15.14411735858117
2022,6000,1000.0,0,1,203.74,15.582216036861638,15.165652974498657
2022,55771,1000.0,0,1,203.74,15.582216036861638,15.165652974498657
2022,49700,1000.0,0,1,203.74,15.582216036861638,15.165652974498657
2022,66098,1000.0,0,1,203.74,15.582216036861638,15.33093305799946
2022,31000,660.0,0,1,203.74,14.689538551572547,14.788997292072693
2018,68000,1300.0,0,1,121.03,15.582216036861638,15.358359962182487
2022,49000,1300.0,0,0,203.74,15.134372535179956,15.059329700681124
2017,110000,1800.0,0,1,105.49,15.361645422648705,15.516425399356564
2015,96000,796.0,0,0,104.24,14.689538551572547,14.157175401535097
2022,42000,1500.0,0,1,203.74,15.36643805328055,15.36643805328055
2022,27760,1500.0,0,1,203.74,15.361645422648705,15.354131830284432
2019,98000,1800.0,0,1,149.69,15.361645422648705,15.516425399356564
2022,58658,1300.0,0,0,203.74,15.582216036861638,15.30362924123614
2020,39000,658.0,0,1,161.28,15.147879956442214,15.06041390500872
2021,55000,1300.0,0,0,162.29,15.582216036861638,15.30362924123614
2018,95000,1500.0,0,1,121.03,15.361645422648705,15.14411735858117
2016,71000,1200.0,0,1,104.65,16.13255808077877,15.728449925177813
2021,48000,660.0,1,1,162.29,15.249459269354036,15.087561993525611
2020,55000,1500.0,0,1,161.28,15.361645422648705,15.354131830284432
2021,42000,1490.0,0,1,162.29,15.618423127273212,15.628031248395956
2020,98000,1800.0,0,1,161.28,15.582216036861638,15.358359962182487
2021,32000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2020,48000,2000.0,0,1,161.28,15.53212936554385,15.705720405742982
2021,179000,2000.0,0,1,162.29,15.759401624594304,15.574707977139864
2018,140000,1400.0,0,0,121.03,14.689538551572547,14.986948806298212
2016,96000,1500.0,1,1,104.65,15.582216036861638,15.334233160043022
2021,50000,1598.0,0,1,162.29,15.582216036861638,15.358359962182487
2021,61000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2016,122000,1300.0,0,0,104.65,15.361645422648705,15.14411735858117
2021,44000,1000.0,0,1,162.29,15.582216036861638,15.59824380356483
2022,59000,1500.0,0,1,203.74,15.361645422648705,15.354131830284432
2018,63000,796.0,0,0,121.03,14.689538551572547,14.157175401535097
2016,138280,1800.0,0,1,104.65,15.361645422648705,15.516425399356564
2021,76000,1600.0,0,1,162.29,15.759401624594304,15.574707977139864
2015,168000,1500.0,1,1,104.24,15.582216036861638,15.334233160043022
2019,95000,1300.0,0,0,149.69,15.361645422648705,15.14411735858117
2022,59000,1800.0,0,1,203.74,15.582216036861638,15.358359962182487
2022,18309,660.0,0,1,203.74,15.147879956442214,15.203244234811887
2022,55000,1000.0,0,1,203.74,15.582216036861638,15.165652974498657
2019,133200,1800.0,0,1,149.69,15.582216036861638,15.358359962182487
2015,93000,1300.0,0,1,104.24,15.582216036861638,15.358359962182487
2020,28448,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2021,48000,1500.0,0,1,162.29,15.361645422648705,15.14411735858117
2018,100000,1000.0,0,0,121.03,14.689538551572547,14.788997292072693
2015,209000,1800.0,0,1,104.24,15.361645422648705,15.516425399356564
2020,72000,1500.0,0,1,161.28,15.582216036861638,15.585058475663876
2019,115000,1300.0,0,0,149.69,15.582216036861638,15.358359962182487
2019,81700,3500.0,0,1,149.69,15.53212936554385,15.812485736728194
