listing_id,make,model,manufacture_year,price_pkr,mileage_km,fuel_type,transmission,engine_cc,usd_pkr,price_per_cc,fuel_type_enc,transmission_enc,car_age,log_price
11441012,Suzuki,Alto,2021,2825000.0,31000,Petrol,Automatic,660.0,162.29,4280.30303030303,0,1,4,14.854019276544916
11443798,Honda,City,2024,4595000.0,18000,Petrol,Automatic,1200.0,277.63,3829.1666666666665,0,1,1,15.340479531399756
11287682,FAW,V2,2020,2150000.0,50000,Petrol,Manual,1300.0,161.28,1653.8461538461538,0,0,5,14.580978865220017
11443797,Toyota,Corolla,2018,3850000.0,147000,Petrol,Manual,1600.0,121.03,2406.25,0,0,7,15.163583966004193
11443793,Toyota,Corolla,2016,4150000.0,133000,Petrol,Automatic,1600.0,104.65,2593.75,0,1,9,15.238619133170708
11443791,Toyota,Corolla,2022,6599000.0,37000,Petrol,Automatic,1600.0,203.74,4124.375,0,1,3,15.702428831903658
11369010,Haval,H6,2023,9950000.0,47000,Hybrid,Automatic,1500.0,278.85,6633.333333333333,1,1,2,16.11308320963728
11362851,Toyota,Raize,2021,6150000.0,56535,Petrol,Automatic,1000.0,162.29,6150.0,0,1,4,15.631962802384313
11375760,Toyota,Yaris Sedan,2022,5000000.0,40000,Petrol,Automatic,1500.0,203.74,3333.333333333333,0,1,3,15.424948670398354
11440915,Haval,Jolion,2025,9600000.0,3050,Hybrid,Automatic,1500.0,280.67,6400.0,1,1,0,16.077273760604726
11440654,Mercedes Benz,C Class,2017,13500000.0,39000,Petrol,Automatic,1600.0,105.49,8437.5,0,1,8,16.41820031748273
11440897,Honda,Vezel,2018,4580000.0,90000,Hybrid,Automatic,1500.0,121.03,3053.333333333333,1,1,7,15.337209774430955
11443795,Honda,Civic,2018,5735000.0,50000,Petrol,Automatic,1800.0,121.03,3186.1111111111118,0,1,7,15.562098482913509
11377600,Suzuki,Cultus,2022,3700000.0,38300,Petrol,Automatic,1000.0,203.74,3700.0,0,1,3,15.123843647884687
11443780,Toyota,Corolla,2017,3700000.0,10000,Petrol,Manual,1300.0,105.49,2846.153846153846,0,0,8,15.123843647884687
11443775,Honda,City,2019,3950000.0,104000,Petrol,Automatic,1300.0,149.69,3038.4615384615386,0,1,6,15.18922639004183
11443773,Suzuki,Wagon R,2018,2200000.0,90000,Petrol,Manual,1000.0,121.03,2200.0,0,0,7,14.603968372873895
11443769,Honda,Civic,2017,5650000.0,110000,Petrol,Automatic,1800.0,105.49,3138.8888888888887,0,1,8,15.547166280113759
11443765,Suzuki,Alto,2021,2700000.0,76000,Petrol,Automatic,660.0,162.29,4090.909090909091,0,1,4,14.80876270134486
11443748,Suzuki,Alto,2022,2650000.0,80000,Petrol,Manual,660.0,203.74,4015.151515151515,0,0,3,14.790070575320824
11443760,Honda,Civic,2015,4550000.0,130000,Petrol,Automatic,1800.0,104.24,2527.777777777778,0,1,10,15.330638010707329
11443763,Honda,City,2024,4800000.0,12500,Petrol,Automatic,1200.0,277.63,4000.0,0,1,1,15.38412668421143
11412048,Hyundai,Elantra,2022,5850000.0,70000,Petrol,Automatic,2000.0,203.74,2925.0,0,1,3,15.581952390148196
11407219,Toyota,Raize,2020,5175000.0,79000,Petrol,Automatic,1000.0,161.28,5175.0,0,1,5,15.459350090352403
11440839,Honda,City,2018,3675000.0,130000,Petrol,Manual,1300.0,121.03,2826.923076923077,0,0,7,15.11706396273788
11329371,Suzuki,Cultus,2015,1650000.0,70000,Petrol,Manual,1000.0,104.24,1650.0,0,0,10,14.316286451937186
11440884,Toyota,Corolla,2020,4725000.0,103000,Petrol,Automatic,1600.0,161.28,2953.125,0,1,5,15.36837833055017
11238270,Toyota,Hilux,2022,13200000.0,107000,Diesel,Automatic,2800.0,203.74,4714.285714285715,2,1,3,16.395727463314174
11436987,Haval,H6,2025,11340000.0,13250,Hybrid,Automatic,1500.0,280.67,7560.0,1,1,0,16.2438469444473
11348898,Honda,City,2021,4895000.0,70000,Petrol,Automatic,1500.0,162.29,3263.333333333333,0,1,4,15.40372503823682
11367127,Toyota,Fortuner,2018,10800000.0,58000,Petrol,Automatic,2700.0,121.03,4000.0,0,1,7,16.195056784687036
11443745,KIA,Sportage,2021,6300000.0,85000,Petrol,Automatic,2000.0,162.29,3150.0,0,1,4,15.656060350091908
11443744,Toyota,Corolla,2017,3850000.0,100000,Petrol,Manual,1300.0,105.49,2961.538461538461,0,0,8,15.163583966004193
11443741,Proton,Saga,2022,3150000.0,35000,Petrol,Automatic,1299.0,203.74,2424.942263279446,0,1,3,14.962913328262083
11443736,Suzuki,Mehran,2019,1500000.0,75000,Petrol,Manual,796.0,149.69,1884.422110552764,0,0,6,14.220976332738882
11443728,FAW,Carrier,2021,1185000.0,103000,Petrol,Manual,1000.0,162.29,1185.0,0,0,4,13.98525417643287
11397187,Honda,Civic,2017,4800000.0,90577,Petrol,Automatic,1800.0,105.49,2666.6666666666665,0,1,8,15.38412668421143
11397099,Honda,City,2015,3000000.0,83139,Petrol,Manual,1300.0,104.24,2307.692307692308,0,0,10,14.914123179965662
11052551,KIA,Sorento,2025,14700000.0,8653,Petrol,Automatic,3500.0,280.67,4200.0,0,1,0,16.503358119776173
11396606,Toyota,Corolla,2021,6600000.0,27040,Petrol,Automatic,1800.0,162.29,3666.6666666666665,0,1,4,15.702580358511794
11354399,Hyundai,Elantra,2022,5900000.0,91230,Petrol,Automatic,2000.0,203.74,2950.0,0,1,3,15.59046307836746
11375118,Daihatsu,Tanto,2022,4000000.0,6946,Petrol,Automatic,660.0,203.74,6060.606060606061,0,1,3,15.201805169084134
11440746,Suzuki,Jimny,2023,5800000.0,50000,Petrol,Automatic,658.0,278.85,8814.589665653495,0,1,2,15.573368647930426
11320619,Hyundai,Elantra,2022,6225000.0,55000,Petrol,Automatic,2000.0,203.74,3112.5,0,1,3,15.644084160957602
11443004,Hyundai,Tucson,2021,7350000.0,50500,Petrol,Automatic,2000.0,162.29,3675.0,0,1,4,15.810211007243431
11443726,Suzuki,Wagon R,2017,1870000.0,190000,Petrol,Manual,1000.0,105.49,1870.0,0,0,8,14.441449523589984
11443718,Toyota,Corolla,2015,3800000.0,106000,Petrol,Automatic,1600.0,104.24,2375.0,0,1,10,15.150511887854474
11443713,Suzuki,Wagon R,2024,3400000.0,33000,Petrol,Manual,1000.0,277.63,3400.0,0,0,1,15.039286283703994
11443715,Honda,Civic,2016,3750000.0,120000,Petrol,Automatic,1800.0,104.65,2083.333333333333,0,1,9,15.137266664613225
11326486,Honda,City,2015,3125000.0,131001,Petrol,Automatic,1300.0,104.24,2403.846153846154,0,1,10,14.954945161152589
11443702,Suzuki,Alto,2019,2400000.0,68000,Petrol,Automatic,660.0,149.69,3636.363636363637,0,1,6,14.690979711984754
11443710,Suzuki,Wagon R,2016,2300000.0,60000,Petrol,Manual,1000.0,104.65,2300.0,0,0,9,14.648420115681892
11443707,Suzuki,Cultus,2019,2950000.0,180000,Petrol,Manual,1000.0,149.69,2950.0,0,0,6,14.897316067298997
11354419,Chery,Tiggo 8 Pro,2022,8000000.0,42721,Petrol,Automatic,1600.0,203.74,5000.0,0,1,3,15.894952224644102
11440496,Suzuki,Wagon R,2021,3840000.0,50000,Hybrid,Automatic,660.0,162.29,5818.181818181818,1,1,4,15.160983184980543
10685700,Toyota,Fortuner,2021,16200000.0,27000,Diesel,Automatic,2800.0,162.29,5785.714285714285,2,1,4,16.600521861931007
11440744,Honda,Civic,2016,4950000.0,160000,Petrol,Automatic,1500.0,104.65,3300.0,0,1,9,15.414898336565054
11397047,Toyota,Fortuner,2021,12800000.0,90430,Petrol,Automatic,2700.0,162.29,4740.740740740741,0,1,4,16.36495580701484
11333806,Hyundai,Sonata,2024,10500000.0,26893,Petrol,Automatic,2500.0,277.63,4200.0,0,1,1,16.166885910365842
11440638,Suzuki,Alto,2025,2930000.0,26000,Petrol,Manual,660.0,280.67,4439.393939393939,0,0,0,14.89051332229012
11394531,Toyota,Corolla,2021,5700000.0,92000,Petrol,Automatic,1598.0,162.29,3566.9586983729664,0,1,4,15.555976908243359
11442596,Honda,Civic,2017,4500000.0,87000,Petrol,Automatic,1800.0,105.49,2500.0,0,1,8,15.319588176962746
11443695,Suzuki,Wagon R,2018,2300000.0,102611,Petrol,Manual,1000.0,121.03,2300.0,0,0,7,14.648420115681892
11443692,Nissan,Dayz,2025,4400000.0,9000,Hybrid,Automatic,660.0,280.67,6666.666666666667,1,1,0,15.29711532616119
11442774,Honda,Civic,2017,4680000.0,84000,Petrol,Manual,998.0,105.49,4689.37875751503,0,0,8,15.35880888156902
11406541,Suzuki,Every,2025,3000000.0,9000,Petrol,Manual,660.0,280.67,4545.454545454545,0,0,0,14.914123179965662
11443684,Changan,Karvaan,2021,1810000.0,36000,Petrol,Manual,1000.0,162.29,1810.0,0,0,4,14.408837955728044
11395637,Suzuki,Jimny,2021,5875000.0,48000,Petrol,Automatic,658.0,162.29,8928.57142857143,0,1,4,15.586216788207249
11443672,Suzuki,Alto,2024,2740000.0,28000,Petrol,Manual,660.0,277.63,4151.515151515152,0,0,1,14.82346884332769
11443679,Toyota,Fortuner,2023,20000000.0,25398,Diesel,Automatic,2800.0,278.85,7142.857142857143,2,1,2,16.811242881518265
11440640,Toyota,Hilux,2020,11300000.0,90000,Diesel,Automatic,2800.0,161.28,4035.714285714286,2,1,5,16.24031337217814
11440375,Suzuki,Alto,2021,2575000.0,80000,Petrol,Manual,660.0,162.29,3901.515151515152,0,0,4,14.761360480429413
11424070,Honda,City,2016,3150000.0,148000,Petrol,Manual,1300.0,104.65,2423.076923076923,0,0,9,14.962913328262083
11354107,KIA,Stonic,2024,5680000.0,17595,Petrol,Automatic,1400.0,277.63,4057.142857142857,0,1,1,15.552461966753656
11440649,KIA,Sportage,2023,6700000.0,29050,Petrol,Automatic,2000.0,278.85,3350.0,0,1,2,15.717618233614914
11416801,Honda,N Box,2024,3985000.0,28000,Petrol,Automatic,658.0,277.63,6056.231003039514,0,1,1,15.19804812114745
11419250,Daihatsu,Move Canbus,2023,3675000.0,17000,Petrol,Automatic,660.0,278.85,5568.181818181818,0,1,2,15.11706396273788
11443666,Suzuki,Mehran,2018,1750000.0,135000,Petrol,Manual,796.0,121.03,2198.4924623115576,0,0,7,14.375126917328105
11443664,Suzuki,Mehran,2017,1320000.0,57000,Petrol,Manual,796.0,105.49,1658.2914572864322,0,0,8,14.093143052138025
11443658,Mitsubishi,Ek Wagon,2019,3300000.0,57000,Petrol,Automatic,660.0,149.69,5000.0,0,1,6,15.009433329466965
11443656,Suzuki,Alto,2020,2650000.0,60000,Petrol,Automatic,660.0,161.28,4015.151515151515,0,1,5,14.790070575320824
11392921,Suzuki,Cultus,2021,3275000.0,79000,Petrol,Manual,1000.0,162.29,3275.0,0,0,4,15.001828732394953
11443653,Suzuki,Cultus,2021,2850000.0,85000,Petrol,Manual,1000.0,162.29,2850.0,0,0,4,14.862829903121964
11443651,Suzuki,Mehran,2017,1400000.0,75000,Petrol,Manual,796.0,105.49,1758.7939698492462,0,0,8,14.151983508870947
11440652,KIA,Picanto,2022,2525000.0,32000,Petrol,Manual,1000.0,203.74,2525.0,0,0,3,14.741752016731123
11406782,Honda,HR-V,2024,6300000.0,47000,Petrol,Automatic,1500.0,277.63,4200.0,0,1,1,15.656060350091908
11440508,Toyota,Fortuner,2017,12000000.0,79947,Petrol,Automatic,2700.0,105.49,4444.444444444444,0,1,8,16.300417291085605
11419622,Toyota,Fortuner,2021,14500000.0,104483,Diesel,Automatic,2800.0,162.29,5178.571428571428,2,1,4,16.489659276356317
11244048,Toyota,Corolla,2019,5350000.0,41246,Petrol,Manual,1300.0,149.69,4115.384615384615,0,0,6,15.49260730578806
11440610,Audi,A4,2016,9400000.0,81000,Petrol,Automatic,1400.0,104.65,6714.285714285715,0,1,9,16.056220353623207
11374858,MG,HS,2021,5730000.0,95921,Petrol,Automatic,1500.0,162.29,3820.0,0,1,4,15.561226263210976
11419503,Haval,H6,2023,9150000.0,40165,Petrol,Automatic,2000.0,278.85,4575.0,0,1,2,16.029264546541317
11419544,Toyota,C-HR,2017,6800000.0,129020,Hybrid,Automatic,1800.0,105.49,3777.777777777778,1,1,8,15.732433317205148
11443638,Suzuki,Swift,2017,2340000.0,87000,Petrol,Manual,1300.0,105.49,1800.0,0,0,8,14.66566191468422
11433737,Honda,Civic,2018,5350000.0,140000,Petrol,Automatic,1800.0,121.03,2972.222222222222,0,1,7,15.49260730578806
11443642,Suzuki,Wagon R,2018,2250000.0,100000,Petrol,Manual,1000.0,121.03,2250.0,0,0,7,14.626441218624949
11443636,Honda,City,2015,3200000.0,109200,Petrol,Automatic,1500.0,104.24,2133.333333333333,0,1,10,14.978661680269907
11443633,Toyota,Passo,2016,3600000.0,80276,Petrol,Automatic,1000.0,104.65,3600.0,0,1,9,15.096444681204078
11443627,Toyota,Aqua,2016,4000000.0,125000,Hybrid,Automatic,1500.0,104.65,2666.6666666666665,1,1,9,15.201805169084134
11443622,Toyota,Platz,2019,2500000.0,215000,Petrol,Manual,1000.0,149.69,2500.0,0,0,6,14.731801689838349
11374823,Toyota,C-HR,2016,6500000.0,241366,Hybrid,Automatic,1800.0,104.65,3611.1111111111113,1,1,9,15.687312888712007
11374786,KIA,Sportage,2024,7800000.0,36149,Petrol,Automatic,2000.0,277.63,3900.0,0,1,1,15.86963441986494
11419477,Honda,Vezel,2016,5100000.0,119034,Hybrid,Automatic,1500.0,104.65,3400.0,1,1,9,15.444751293772967
11396766,Toyota,Passo,2017,3000000.0,131713,Petrol,Automatic,1000.0,105.49,3000.0,0,1,8,14.914123179965662
11396742,Honda,Civic,2017,5200000.0,93413,Petrol,Automatic,1800.0,105.49,2888.8888888888887,0,1,8,15.46416937585933
11374724,MG,HS,2021,6000000.0,63400,Petrol,Automatic,1500.0,162.29,4000.0,0,1,4,15.607270193858982
11440176,Toyota,Corolla,2018,4090000.0,75000,Petrol,Automatic,1300.0,121.03,3146.153846153846,0,1,7,15.224055772517731
11389037,BAIC,BJ40 Plus,2022,7095000.0,54000,Petrol,Automatic,2000.0,203.74,3547.5,0,1,3,15.774901009520597
11443593,Toyota,Corolla,2017,3630000.0,190000,Petrol,Manual,1300.0,105.49,2792.3076923076924,0,0,8,15.104743481723089
11007608,Honda,Civic,2016,4150000.0,90000,Petrol,Automatic,1800.0,104.65,2305.555555555556,0,1,9,15.238619133170708
11440208,Toyota,Corolla,2017,4575000.0,139000,Petrol,Automatic,1600.0,105.49,2859.375,0,1,8,15.336117475270969
11443581,Honda,City,2019,4200000.0,140000,Petrol,Automatic,1500.0,149.69,2800.0,0,1,6,15.250595321348806
11443579,Suzuki,Mehran,2017,1250000.0,101000,Petrol,Manual,796.0,105.49,1570.3517587939698,0,0,8,14.038654909278163
11435177,Suzuki,Hustler,2022,3725000.0,28000,Hybrid,Automatic,660.0,203.74,5643.939393939394,1,1,3,15.130577678252136
11440523,Toyota,Yaris Hatchback,2020,4550000.0,80000,Petrol,Automatic,996.0,161.28,4568.273092369478,0,1,5,15.330638010707329
11440308,Hyundai,Tucson,2023,7850000.0,55000,Petrol,Automatic,2000.0,278.85,3925.0,0,1,2,15.876024217147117
11440498,Hyundai,Tucson,2023,7375000.0,22000,Petrol,Automatic,2000.0,278.85,3687.5,0,1,2,15.81360659578337
11440484,Changan,Oshan X7,2022,6850000.0,30000,Petrol,Automatic,1500.0,203.74,4566.666666666667,0,1,3,15.739759356223798
11419395,Honda,Civic,2018,4500000.0,154963,Petrol,Automatic,1800.0,121.03,2500.0,0,1,7,15.319588176962746
11317655,Toyota,Prado,2019,22500000.0,51000,Petrol,Automatic,2700.0,149.69,8333.333333333334,0,1,6,16.929025911619092
11440442,Honda,City,2018,3490000.0,82000,Petrol,Manual,1300.0,121.03,2684.6153846153848,0,0,7,15.06541258071152
11331435,KIA,Sportage,2022,7580000.0,47000,Petrol,Automatic,2000.0,203.74,3790.0,0,1,3,15.841023889544667
11443556,Honda,City,2021,4400000.0,81000,Petrol,Automatic,1500.0,162.29,2933.333333333333,0,1,4,15.29711532616119
11443576,Suzuki,Alto,2022,2670000.0,120000,Petrol,Manual,660.0,203.74,4045.4545454545455,0,0,3,14.797589404908198
11443570,Suzuki,Wagon R,2015,2090000.0,137000,Petrol,Manual,1000.0,104.24,2090.0,0,0,10,14.55267510240978
11443566,Honda,N Wgn,2022,3890000.0,5420,Petrol,Automatic,660.0,203.74,5893.939393939394,0,1,3,15.173919972664004
11443565,Suzuki,Mehran,2019,1480000.0,70000,Petrol,Manual,796.0,149.69,1859.2964824120604,0,0,6,14.207553321415745
11108585,Honda,Civic,2020,6150000.0,93000,Petrol,Automatic,1800.0,161.28,3416.6666666666665,0,1,5,15.631962802384313
11443564,Honda,Civic,2020,5650000.0,85242,Petrol,Automatic,1800.0,161.28,3138.8888888888887,0,1,5,15.547166280113759
11443500,Suzuki,Swift,2019,3300000.0,38000,Petrol,Automatic,1300.0,149.69,2538.4615384615386,0,1,6,15.009433329466965
11443557,Honda,Vezel,2019,7100000.0,91000,Hybrid,Automatic,1500.0,149.69,4733.333333333333,1,1,6,15.775605482856605
11414235,KIA,Sportage,2021,6890000.0,50000,Petrol,Automatic,2000.0,162.29,3445.0,0,1,4,15.745581788127712
11373819,Honda,City,2022,4350000.0,57400,Petrol,Automatic,1200.0,203.74,3625.0,0,1,3,15.285686632949897
11440385,Honda,Civic,2021,6095000.0,42000,Petrol,Automatic,1800.0,162.29,3386.1111111111118,0,1,4,15.622979484966404
11440418,Haval,H6,2025,11100000.0,53000,Hybrid,Automatic,1500.0,280.67,7400.0,1,1,0,16.22245575637265
11440419,Honda,Civic,2017,4430000.0,91000,Petrol,Automatic,1800.0,105.49,2461.1111111111118,0,1,8,15.303910367754927
11401046,Toyota,Corolla,2016,3400000.0,146607,Petrol,Automatic,1300.0,104.65,2615.3846153846152,0,1,9,15.039286283703994
11396413,Nissan,Dayz,2021,3700000.0,19323,Petrol,Automatic,660.0,162.29,5606.060606060606,0,1,4,15.123843647884687
11439608,Daihatsu,Move,2022,4150000.0,10900,Petrol,Automatic,658.0,203.74,6306.990881458966,0,1,3,15.238619133170708
11440392,Mercedes Benz,C Class,2018,17700000.0,26000,Petrol,Automatic,2000.0,121.03,8850.0,0,1,7,16.68907525404123
11440386,Hyundai,Sonata,2022,8925000.0,30500,Petrol,Automatic,2500.0,203.74,3570.0,0,1,3,16.00436699767479
11443561,Suzuki,Mehran,2017,1330000.0,56000,Petrol,Manual,796.0,105.49,1670.854271356784,0,0,8,14.100690252077353
11443559,Toyota,Yaris Sedan,2022,3675000.0,120000,Petrol,Manual,1300.0,203.74,2826.923076923077,0,0,3,15.11706396273788
11443550,Toyota,Corolla,2025,8400000.0,3770,Petrol,Automatic,1800.0,280.67,4666.666666666667,0,1,0,15.943742382861155
11442628,Honda,Civic,2017,5060000.0,85636,Petrol,Automatic,1800.0,105.49,2811.1111111111118,0,1,8,15.436877238892087
11443546,Suzuki,Cultus,2021,3975000.0,4000,Petrol,Manual,1000.0,162.29,3975.0,0,0,4,15.195535557642865
11443544,Suzuki,Alto,2023,2775000.0,33000,Petrol,Manual,1000.0,278.85,2775.0,0,0,2,14.836161665522967
11443540,Suzuki,Mehran,2015,1270000.0,60000,Petrol,Manual,796.0,104.24,1595.4773869346734,0,0,10,14.054528245836039
11443538,Suzuki,Wagon R,2018,2200000.0,110000,Petrol,Manual,1000.0,121.03,2200.0,0,0,7,14.603968372873895
11443532,Proton,Saga,2022,2650000.0,56000,Petrol,Automatic,1299.0,203.74,2040.030792917629,0,1,3,14.790070575320824
11443531,Honda,Civic,2021,6500000.0,203000,Petrol,Automatic,1800.0,162.29,3611.1111111111113,0,1,4,15.687312888712007
11440348,Toyota,Yaris Sedan,2020,3620000.0,64000,Petrol,Manual,1300.0,161.28,2784.6153846153848,0,0,5,15.10198486004501
11401321,Toyota,Yaris Sedan,2023,4500000.0,23745,Petrol,Automatic,1300.0,278.85,3461.538461538461,0,1,2,15.319588176962746
11386783,Toyota,Corolla,2017,3900000.0,91098,Petrol,Manual,1300.0,105.49,3000.0,0,0,8,15.176487367510099
11365049,Honda,N Box,2022,3600000.0,41676,Petrol,Automatic,658.0,203.74,5471.12462006079,0,1,3,15.096444681204078
11388837,KIA,Sorento,2021,6850000.0,53336,Petrol,Automatic,3500.0,162.29,1957.142857142857,0,1,4,15.739759356223798
11440319,Haval,H6,2023,8650000.0,30500,Petrol,Automatic,1500.0,278.85,5766.666666666667,0,1,2,15.973069994514992
11419157,BMW,i4,2022,20500000.0,21184,Electric,Automatic,2000.0,203.74,10250.0,3,1,3,16.835935492889124
11440314,Honda,HR-V,2025,7350000.0,18467,Petrol,Automatic,1500.0,280.67,4900.0,0,1,0,15.810211007243431
11443525,Suzuki,Alto,2025,3300000.0,20900,Petrol,Automatic,660.0,280.67,5000.0,0,1,0,15.009433329466965
11443520,Suzuki,Wagon R,2016,2300000.0,136000,Petrol,Manual,1000.0,104.65,2300.0,0,0,9,14.648420115681892
11442857,Honda,Civic,2018,4875000.0,8100,Petrol,Automatic,1800.0,121.03,2708.333333333333,0,1,7,15.39963086754227
11440379,Suzuki,Cultus,2018,2360000.0,88000,Petrol,Manual,1000.0,121.03,2360.0,0,0,7,14.674172600730516
11366404,Suzuki,Wagon R,2022,3150000.0,26600,Petrol,Manual,1000.0,203.74,3150.0,0,0,3,14.962913328262083
11443511,Honda,City,2018,3600000.0,116000,Petrol,Manual,1300.0,121.03,2769.230769230769,0,0,7,15.096444681204078
11229654,Suzuki,Bolan,2022,1925000.0,13793,Petrol,Manual,800.0,203.74,2406.25,0,0,3,14.470437045184406
11443506,Suzuki,Cultus,2018,2900000.0,160000,Petrol,Manual,1000.0,121.03,2900.0,0,0,7,14.88022163978423
11443496,Suzuki,Cultus,2021,3470000.0,57000,Petrol,Manual,1000.0,162.29,3470.0,0,0,4,15.05966544010744
11435909,MG,HS,2024,7175000.0,8000,Petrol,Automatic,1500.0,277.63,4783.333333333333,0,1,1,15.786113458982772
11443495,Toyota,Corolla,2015,3500000.0,105000,Petrol,Automatic,1300.0,104.24,2692.3076923076924,0,1,10,15.068273812173887
11333440,Honda,N Wgn,2022,3700000.0,43284,Petrol,Automatic,660.0,203.74,5606.060606060606,0,1,3,15.123843647884687
11326279,Changan,Oshan X7,2025,8950000.0,13051,Petrol,Automatic,1500.0,280.67,5966.666666666667,0,1,0,16.007164201982874
11316186,Toyota,Corolla,2021,5800000.0,42868,Petrol,Automatic,1598.0,162.29,3629.53692115144,0,1,4,15.573368647930426
11399015,Hyundai,Santa Fe,2024,12000000.0,13832,Hybrid,Automatic,1600.0,277.63,7500.0,1,1,1,16.300417291085605
11412733,KIA,Picanto,2021,2700000.0,45144,Petrol,Manual,1000.0,162.29,2700.0,0,0,4,14.80876270134486
11353197,Mercedes Benz,E Class,2015,13000000.0,65583,Petrol,Automatic,3500.0,104.24,3714.285714285714,0,1,10,16.380459992348886
11440278,Toyota,Corolla,2016,3300000.0,144394,Petrol,Manual,1300.0,104.65,2538.4615384615386,0,0,9,15.009433329466965
11440272,Suzuki,Bolan,2024,2090000.0,22293,Petrol,Manual,800.0,277.63,2612.5,0,0,1,14.55267510240978
11443494,Toyota,Raize,2020,5550000.0,44800,Petrol,Automatic,1000.0,161.28,5550.0,0,1,5,15.52930866590278
11443487,Toyota,Corolla,2020,4750000.0,54000,Petrol,Automatic,1600.0,161.28,2968.75,0,1,5,15.373655386537118
11443488,Mitsubishi,Ek Wagon,2021,3590000.0,32000,Petrol,Automatic,660.0,162.29,5439.393939393939,0,1,4,15.093663039015954
11443480,Suzuki,Cultus,2019,3100000.0,112000,Petrol,Automatic,1000.0,149.69,3100.0,0,1,6,14.946912992035967
11443476,Suzuki,Mehran,2018,1425000.0,112000,Petrol,Manual,796.0,121.03,1790.2010050251256,0,0,7,14.169683073439028
11443420,Honda,Civic,2015,4150000.0,82000,Petrol,Automatic,1800.0,104.24,2305.555555555556,0,1,10,15.238619133170708
11443461,Suzuki,Wagon R,2017,1930000.0,110000,Petrol,Manual,1000.0,105.49,1930.0,0,0,8,14.47303107901565
11440197,Toyota,Corolla,2021,7150000.0,22000,Petrol,Automatic,1800.0,162.29,3972.222222222222,0,1,4,15.78262305453032
11440089,KIA,Sportage,2020,6250000.0,118000,Petrol,Automatic,2000.0,161.28,3125.0,0,1,5,15.648092181712572
11059354,Changan,Karvaan,2023,2800000.0,8135,Petrol,Manual,1000.0,278.85,2800.0,0,0,2,14.845130332288226
11377071,Toyota,Corolla,2021,4900000.0,70000,Petrol,Automatic,1598.0,162.29,3066.3329161451816,0,1,4,15.404745967162468
11373825,Toyota,Corolla,2024,7550000.0,36000,Petrol,Automatic,1800.0,277.63,4194.444444444444,0,1,1,15.83705825367553
11247554,Toyota,Corolla,2018,5850000.0,20019,Petrol,Automatic,1800.0,121.03,3250.0,0,1,7,15.581952390148196
11440210,Honda,City,2021,4100000.0,57786,Petrol,Manual,1200.0,162.29,3416.6666666666665,0,0,4,15.226497775576945
11417953,Suzuki,Alto,2022,2480000.0,78696,Petrol,Manual,660.0,203.74,3757.5757575757575,0,0,3,14.72376952136689
11434646,Suzuki,Wagon R,2018,2535000.0,79000,Petrol,Manual,1000.0,121.03,2535.0,0,0,7,14.74570458948466
11443441,Suzuki,Alto,2021,2290000.0,60890,Petrol,Manual,660.0,162.29,3469.696969696969,0,0,4,14.64406281221155
11443455,Suzuki,Alto,2022,2795000.0,35000,Petrol,Automatic,660.0,203.74,4234.848484848485,0,1,3,14.843343022353025
11443429,KIA,Sportage,2021,6980000.0,72000,Petrol,Automatic,2000.0,162.29,3490.0,0,1,4,15.758559618005021
11443428,Toyota,Roomy,2023,4000000.0,5000,Petrol,Automatic,996.0,278.85,4016.064257028113,0,1,2,15.201805169084134
11443435,Honda,City,2017,3760000.0,102000,Petrol,Automatic,1500.0,105.49,2506.6666666666665,0,1,8,15.139929781323488
11332889,Suzuki,Cultus,2020,3000000.0,200584,Petrol,Manual,1000.0,161.28,3000.0,0,0,5,14.914123179965662
11197408,Mercedes Benz,GLA Class,2018,9900000.0,36000,Petrol,Automatic,1800.0,121.03,5500.0,0,1,7,16.108045416114916
11404009,Toyota,Corolla,2020,5300000.0,62853,Petrol,Automatic,1600.0,161.28,3312.5,0,1,5,15.483217567201578
11440192,Honda,Vezel,2016,6050000.0,117000,Hybrid,Automatic,1500.0,104.65,4033.3333333333335,1,1,9,15.615568995296266
11440137,Honda,HR-V,2023,6300000.0,58000,Petrol,Automatic,1500.0,278.85,4200.0,0,1,2,15.656060350091908
11440112,KIA,Sorento,2021,7350000.0,76376,Petrol,Automatic,2400.0,162.29,3062.5,0,1,4,15.810211007243431
11436541,Suzuki,Mehran,2018,1590000.0,57000,Petrol,Manual,796.0,121.03,1997.4874371859296,0,0,7,14.279245203127035
11419044,Chery,Tiggo 8 Pro,2023,7400000.0,45146,Petrol,Automatic,1600.0,278.85,4625.0,0,1,2,15.816990693309524
11393353,Toyota,Yaris Sedan,2022,4635000.0,26500,Petrol,Automatic,1300.0,203.74,3565.3846153846152,0,1,3,15.3491469727318
11443436,Honda,Civic,2019,5690000.0,83200,Petrol,Automatic,1800.0,149.69,3161.1111111111118,0,1,6,15.554220981849422
11443427,Suzuki,Every,2017,2098000.0,67700,Petrol,Automatic,660.0,105.49,3178.787878787879,0,1,8,14.55649554458269
11443430,Toyota,Yaris Sedan,2020,3800000.0,128000,Petrol,Manual,1300.0,161.28,2923.076923076923,0,0,5,15.150511887854474
11443421,Suzuki,Every,2015,2195000.0,286000,Petrol,Automatic,660.0,104.24,3325.757575757576,0,1,10,14.60169306007217
11443300,KIA,Sportage,2021,6800000.0,42000,Petrol,Automatic,2000.0,162.29,3400.0,0,1,4,15.732433317205148
